parameter-bott,parameter-cbbotr,parameter-cbheight,parameter-cbotr,parameter-cbtopr,parameter-cheight,parameter-ctopr,parameter-pitch,parameter-silvert,parameter-topt,value-EMI_SE,value_stddev-EMI_SE,value-Transmission,value_stddev-Transmission,failed,created,id
52.88881404,76.06974488,858.3665426,94.9779843,89.54966336,749.5079601,13.26576871,306.8458893,17.08938342,21.01108735,46.639,,0.467866,,FALSE,1650436661,34657196
94.47164998,6.472055711,276.0991683,153.1964382,173.7602643,472.6799616,5.255104589,388.4369602,14.02857775,64.61515807,45.0635,,0.374157,,FALSE,1650436545,34657186
82.04022742,78.21806774,179.6705351,127.4373507,132.2217723,674.978795,6.469612984,278.2955396,17.24818052,49.92342249,46.639,,0.451734,,FALSE,1650436429,34657185
18.73211553,106.4506056,332.0135331,61.79486764,117.2367698,737.4626499,37.9182095,381.5116051,14.88332133,44.73040551,45.0635,,0.538457,,FALSE,1650436422,34657183
86.60954138,5.437323452,135.2500102,46.22208352,17.05779924,988.4623436,7.746911352,182.5438308,18.99413074,32.8519431,47.1065,,0.426107,,FALSE,1650436265,34657181
35.80168002,76.88441489,173.8802931,37.93649876,124.5207953,585.6187394,2.045377858,398.53464,8.493940323,49.4190111,40.6588,,0.724062,,FALSE,1650436194,34657177
4.787336672,71.23429138,698.7091354,71.9558879,72.73617447,749.4974452,50.66606337,197.842248,18.34870293,96.81738059,47.1065,,0.368154,,FALSE,1650436037,34657165
4.894411396,5.730899346,399.0458802,183.5398431,193.4968009,522.1600149,40.73638767,393.1593655,18.38919646,18.85967518,47.1065,,0.242983,,FALSE,1650435963,34657164
46.16741116,32.02154268,401.3717946,77.86455037,51.14445012,343.9433085,16.50165808,360.2976761,11.08537993,89.57862453,43.1374,,0.610268,,FALSE,1650435910,34657161
91.8186126,66.43048808,545.1289018,175.2627346,180.2351834,29.3272439,118.6018444,397.5889691,11.35173618,82.20683063,43.1374,,0.407557,,FALSE,1650435747,34657139
77.51358665,2.903374561,535.9002257,21.06675827,163.4477381,132.6231828,17.63453572,360.4266037,15.88291398,23.59488908,45.621,,0.334877,,FALSE,1650435679,34657127
12.82230951,94.44167193,696.8698127,186.7711607,99.08681502,714.3394308,47.57825272,396.9352389,7.555015972,48.5184952,39.6458,,0.727325,,FALSE,1650435609,34657064
73.01625093,86.65899105,901.6092903,18.76163641,116.6303009,552.5388106,17.33184004,366.4226656,16.83180568,62.955204,46.1449,,0.43047,,FALSE,1650435562,34657053
20.3843082,18.23620447,278.5056155,106.4869819,65.18179376,465.101866,71.13988404,242.751318,12.78101738,76.64521905,43.828,,0.638185,,FALSE,1650435369,34657044
97.21400178,6.373835107,384.9912599,98.8890676,28.1208329,382.5134605,31.94075702,235.8038381,13.13576581,24.08776714,44.4677,,0.478285,,FALSE,1650435280,34657043
2.760768717,17.18438659,823.4424939,112.4708571,104.7441382,39.71069705,75.43139689,297.2828162,10.26908794,4.140206712,42.3871,,0.501918,,FALSE,1650435188,34657042
11.07659286,53.38285224,465.9739909,133.5466661,160.9747029,493.8931435,109.4074933,374.2911459,13.07029202,70.62931683,44.4677,,0.396601,,FALSE,1650435105,34657040
1.429989383,13.50914179,28.04583572,107.6637557,23.87228374,562.3145481,55.89936858,311.2611987,10.08747763,33.83133707,42.3871,,0.585392,,FALSE,1650435038,34657033
69.50391355,32.94995526,677.9236209,193.7522385,150.2734428,432.3219283,88.78155499,388.3871695,14.57887699,56.72399991,45.0635,,0.403595,,FALSE,1650434942,34657032
56.68625912,67.68294936,681.9030278,16.40271676,67.68909157,402.5486017,2.30140249,138.3587563,7,35.72361889,38.4989,,0.905638,,FALSE,1650434892,34657030
48.04384809,116.711681,294.0326161,41.10726148,182.9989516,2.897886016,41.10726148,366.1185341,7.176863711,20.83268865,39.6458,,0.644165,,FALSE,1650434859,34657029
39.0838033,26.77191152,756.485137,100.7931653,37.5370078,800.7619566,59.29053722,261.3649776,7.475051966,22.19862836,39.6458,,0.852593,,FALSE,1650434818,34657028
40.76156391,33.06147244,620.5030017,46.31764108,38.89755292,137.8012133,41.62935163,161.7447115,10.01216226,33.41206917,42.3871,,0.896053,,FALSE,1650434729,34657026
39.17533867,3.578557099,691.6857287,69.39845572,53.93359651,437.3023419,56.13033862,169.0424271,8.398580153,51.61262731,40.6588,,0.879802,,FALSE,1650434674,34657023
53.8248467,49.67510513,597.0343728,92.30051138,63.78870194,82.85425913,33.89712521,191.2380657,7.890093465,44.79630288,39.6458,,0.838047,,FALSE,1650434627,34657022
34.65133059,189.9914603,0,91.12137845,189.9975328,956.0644303,91.07866179,380.0627814,7.194442767,41.89613567,39.6458,,0.725243,,FALSE,1650434561,34657021
59.66634466,42.01389809,445.7068599,38.20824596,78.7751077,517.0458719,20.75804161,200.0999783,8.222067535,42.96952063,40.6588,,0.875178,,FALSE,1650434443,34657017
49.07975334,58.88867224,439.814764,10.48887246,86.10081194,496.1807806,6.204863129,185.3388065,7.73273062,37.24400539,39.6458,,0.916701,,FALSE,1650434372,34657015
46.16029344,8.569572174,110.5374845,83.41654871,65.48593431,852.3948708,35.90763362,191.2489906,9.356114923,37.6810046,41.5659,,0.8301,,FALSE,1650434341,34657014
40.34715908,68.28436626,22.08411594,27.13481205,99.64343269,225.5911589,25.26000216,259.7344852,13.50261397,41.77957332,44.4677,,0.87502,,FALSE,1650434305,34657013
45.94304703,43.13463753,144.4742417,40.09252988,53.38730785,990.5821175,21.70719326,146.5605281,7.902920426,42.32415549,39.6458,,0.920459,,FALSE,1650434219,34657010
38.82773335,30.70936524,234.120003,78.56796264,31.34700905,539.2123765,40.10956506,232.3667129,10.75507162,46.84777334,42.3871,,0.856428,,FALSE,1650434168,34657008
36.26642366,53.22840701,367.283443,70.94882525,56.04609923,473.6499217,46.2477377,243.8476382,9.983747799,38.24724818,41.5659,,0.865979,,FALSE,1650434073,34657006
56.58496986,21.75890551,60.6711676,37.92485976,24.48873672,170.6192487,16.12125196,143.7027321,7.796692128,37.24930121,39.6458,,0.87779,,FALSE,1650433972,34656995
44.5675684,22.93623802,777.9507059,64.5820916,52.61684333,615.112034,42.75994214,294.940636,7.36811533,43.86864355,39.6458,,0.891564,,FALSE,1650433952,34656994
38.26101994,23.12710514,4.344069896,116.787694,108.7769503,993.3851455,116.7863758,233.5810864,7.118927711,88.47124779,39.6458,,0.782225,,FALSE,1650433842,34656993
42.87381,42.5561774,0.577065454,85.91719589,42.55644966,1.355952303,85.91718781,232.0456939,19.64536085,33.19697136,47.5501,,0.764929,,FALSE,1650433793,34656992
33.50706614,1.175636926,401.9340714,58.59495992,22.95528788,376.8570098,51.72586778,212.4897206,7.345738119,40.17983059,39.6458,,0.892713,,FALSE,1650433770,34656991
39.01589895,155.1447227,27.9058536,109.474314,155.1786021,459.4285865,109.4527452,310.4714676,10.22028509,60.78681453,42.3871,,0.767876,,FALSE,1650433715,34656990
39.87742465,34.96778323,608.7293839,41.46752628,35.81236902,360.0595123,25.56481294,251.4520087,12.07189038,40.75414229,43.828,,0.881379,,FALSE,1650433593,34656987
31.31770057,26.79496568,960.9048006,88.46230559,26.79496568,0.058066543,18.73052491,192.0110926,19.09434908,36.11368909,47.5501,,0.742756,,FALSE,1650433511,34656984
41.57995989,65.53193844,679.7514795,87.62072765,78.10300282,499.2351488,76.94903644,228.8003265,7.843083134,41.08848591,39.6458,,0.862258,,FALSE,1650433460,34656983
41.3042107,0,993.8477535,63.54145935,46.01224025,999.4597954,63.53388316,261.2908766,8.616418161,50.55631615,40.6588,,0.877229,,FALSE,1650433369,34656978
47.32626185,71.59510605,592.5079566,32.87481408,72.80682058,702.7267845,32.56054379,286.6171759,8.841621375,40.98703428,40.6588,,0.850527,,FALSE,1650433235,34656976
29.49887677,5.670458802,828.7418421,94.64147462,6.543305834,0,54.29628973,191.2496005,19.66892056,34.54624556,47.5501,,0.728796,,FALSE,1650433163,34656973
44.02599302,11.95405484,779.8923524,50.16755178,20.22917869,686.3397702,46.03589702,165.5578741,9.68336745,47.37928832,41.5659,,0.892714,,FALSE,1650433124,34656972
60.92927075,16.51218103,971.4342826,73.49827675,56.19772094,247.2242697,20.90905668,172.7923849,7.469829918,29.14939632,39.6458,,0.862162,,FALSE,1650433070,34656970
43.49105662,43.98647168,895.0147221,78.2272904,46.69228839,791.8364349,16.74237037,256.2544902,9.048450886,36.60501792,41.5659,,0.856884,,FALSE,1650433044,34656968
45.43248297,50.84137819,780.5518302,60.48001268,63.0524192,607.372061,32.80151009,259.1306518,7.030820199,40.47991506,39.6458,,0.890647,,FALSE,1650432937,34656966
42.94912702,38.01829284,843.7532157,65.99494774,54.14838612,674.919843,24.96251636,286.6553048,8.29738214,38.48047895,40.6588,,0.880036,,FALSE,1650432850,34656964
46.43708767,167.6067378,1.442805909,143.6848664,167.6067378,567.8243397,28.6000974,335.2174895,7.000390062,18.45706487,39.6458,,0.729693,,FALSE,1650432747,34656962
41.35427834,19.29623127,60.71511382,48.13336135,19.30350405,783.0046435,22.55810756,171.6265008,19.26341562,44.76127849,47.5501,,0.700646,,FALSE,1650432690,34656960
52.5731253,37.39332689,337.8860875,52.49803879,54.98299914,709.8983947,46.55111647,181.7765955,7.7401225,47.9470506,39.6458,,0.887117,,FALSE,1650432643,34656949
47.88281219,72.77913142,11.29397745,40.0684297,158.2824834,15.61863994,40.0684297,316.5649668,18.27509403,35.66480429,47.1065,,0.779885,,FALSE,1650432581,34656948
45.10808743,4.527263491,608.673509,81.9288687,31.55490379,352.6410709,52.3337195,199.5176123,7.632844803,63.49483917,39.6458,,0.873896,,FALSE,1650432552,34656947
41.73726021,55.13025804,706.3424997,142.8208441,66.12982053,489.2856254,62.11202143,285.6647779,7,54.70372574,38.4989,,0.85778,,FALSE,1650432489,34656946
55.96906658,30.49368857,980.3766556,23.51600868,68.58048353,598.3264821,11.64897199,172.2293634,7.836522997,35.92295943,39.6458,,0.902266,,FALSE,1650432454,34656945
43.97773181,2.647130813,852.4214939,19.01680732,22.85352484,66.96927407,19.01680732,244.1819917,19.28188322,35.90628723,47.5501,,0.74855,,FALSE,1650432388,34656944
29.8130333,7.532303106,21.82532713,19.17171664,94.6033277,86.22958581,1.145283352,191.3805617,19.49926589,38.6841019,47.5501,,0.729708,,FALSE,1650432290,34656942
47.38322716,179.1921938,802.7311939,88.22255163,179.1922014,1.680006881,67.26258996,358.3845008,7.001258173,34.36214464,39.6458,,0.801853,,FALSE,1650432263,34656940
39.89984521,36.08668424,36.89820682,54.97686062,77.52989742,442.4985058,41.07441958,237.2004533,9.971670806,43.61764811,41.5659,,0.884366,,FALSE,1650432226,34656938
41.48301127,14.32086266,965.8409923,42.54862875,25.44081271,296.7667406,16.41624547,133.8481942,10.94577717,42.13666275,42.3871,,0.901867,,FALSE,1650432158,34656937
39.48092709,75.21289211,177.3623676,92.6558919,75.22382645,557.8841903,55.61780581,242.5765186,7.373797463,56.01079386,39.6458,,0.843133,,FALSE,1650432102,34656936
42.99878909,43.9904031,998.430871,175.6337775,49.97355066,151.2113765,63.76946333,351.2675553,7.025076126,15.1827774,39.6458,,0.655862,,FALSE,1650432003,34656935
41.79204121,57.10587868,997.6311123,176.3557017,57.10588374,190.8345852,98.82949944,356.709022,7.000271844,24.86686512,39.6458,,0.639074,,FALSE,1650431975,34656934
41.00760846,27.68800368,956.3170152,62.34470745,58.24457495,884.663078,55.48605753,191.5264364,7.896854606,42.29277295,39.6458,,0.911884,,FALSE,1650431936,34656932
39.09159813,92.926238,29.57380435,62.57403829,145.9862703,116.2355212,15.31196172,307.0857966,18.143929,42.0738358,47.1065,,0.747694,,FALSE,1650431875,34656931
51.87685731,58.9080035,438.2346965,94.95162542,64.38876475,742.4001607,27.19370886,245.1130575,7.820487631,28.07156671,39.6458,,0.847745,,FALSE,1650431750,34656929
40.8013088,46.61161866,330.7639928,54.91841625,62.11910127,353.1489195,52.16778832,306.3424672,7.946727947,37.09486316,39.6458,,0.874091,,FALSE,1650431680,34656927
42.03090437,20.21546993,30.68584852,17.43269476,58.33815221,736.9695172,17.40708345,247.8351809,8.484212965,36.97812381,40.6588,,0.879165,,FALSE,1650431581,34656922
39.68951139,135.6325326,11.35970162,68.18132112,135.6325327,2.362899291,68.18031631,271.2650661,14.36954443,38.79182789,45.0635,,0.869519,,FALSE,1650431485,34656921
45.66394924,15.92103613,281.6984105,103.6430164,72.33236553,605.2067256,57.68860719,244.6254496,7.532368682,47.47926464,39.6458,,0.853398,,FALSE,1650431454,34656920
40.28301531,22.42032896,90.61051675,84.8823902,50.31963933,349.2336467,12.36098994,185.2232643,8.663105277,48.81896786,40.6588,,0.885527,,FALSE,1650431373,34656911
42.80376954,65.0858547,222.8088998,65.2343631,67.44057739,623.7117345,42.87391049,305.2640452,8.605157975,38.62806536,40.6588,,0.863795,,FALSE,1650431314,34656905
49.10736644,23.75308518,580.2020517,88.11915113,49.79627795,596.8079105,46.71837233,184.3549702,8.697433746,56.11783382,40.6588,,0.854881,,FALSE,1650431222,34656891
47.16463177,2.75733083,622.6805599,49.48917588,56.19478625,347.97805,42.63214515,177.4339062,7.429569873,38.12137583,39.6458,,0.920921,,FALSE,1650431194,34656886
52.34791905,24.56111798,237.3681086,69.04804329,60.35098002,715.7220274,64.69732854,230.6717377,7.916567286,40.91807529,39.6458,,0.858819,,FALSE,1650431144,34656879
72.27728026,48.46279938,1000,53.18150534,51.1129232,682.7327021,0,139.7956576,8.538129361,36.95655068,40.6588,,0.811592,,FALSE,1650431060,34656876
40.03673519,23.29626372,136.3617462,59.59793866,24.51984143,357.9357762,25.47180104,199.9065968,8.684192837,36.95200855,40.6588,,0.901138,,FALSE,1650431013,34656875
37.77889162,21.62182171,413.8859661,93.41402285,28.33688489,320.2154704,57.80624213,266.4173089,7.532032285,40.58169419,39.6458,,0.857634,,FALSE,1650430950,34656874
38.9140398,51.03043485,127.6133827,33.40518918,52.12129062,632.0041746,26.68497325,280.8001454,11.32268272,40.09438482,43.1374,,0.87375,,FALSE,1650430867,34656872
38.10513038,26.81173394,856.3263851,110.4679677,51.35359553,492.0203324,58.74905904,247.3081895,8.639240187,54.57763961,40.6588,,0.881683,,FALSE,1650430774,34656863
44.84055741,43.28457827,31.58233954,74.94573333,78.84928142,999.0251252,49.83069842,195.5432067,8.038526238,44.54045675,40.6588,,0.89084,,FALSE,1650430736,34656862
53.12325792,49.55575225,761.5495684,34.78613791,90.32465039,527.7783727,29.25808841,220.9873339,7.61490839,40.94553594,39.6458,,0.898024,,FALSE,1650430682,34656860
42.78042139,17.14786196,872.2014229,28.17849115,45.36639522,469.3027758,27.88488735,253.3024052,8.442013542,34.96611382,40.6588,,0.879932,,FALSE,1650430606,34656856
49.6553379,22.09916754,840.7237452,70.84370245,28.76416673,536.3344113,5.853427011,207.2845558,9.003827396,35.77449138,41.5659,,0.859083,,FALSE,1650430523,34656851
46.32812276,0.063058788,462.9519775,34.87144808,59.87242688,523.6709424,6.430238603,175.4157678,7.057401001,41.41990456,39.6458,,0.9201,,FALSE,1650430453,34656845
42.13009224,33.41804862,0,64.87613071,152.8545732,4.31359079,27.39979087,305.7275782,19.60380168,38.72051649,47.5501,,0.784229,,FALSE,1650430414,34656836
41.30424447,42.82649596,871.7088394,69.14988782,51.85224226,937.4690733,41.23724454,236.0720988,7.640726485,33.54957496,39.6458,,0.884321,,FALSE,1650430380,34656835
46.00196681,14.37710028,486.5965371,49.93873229,40.74891116,701.3059336,10.87650977,172.1258713,7.300454334,32.99159212,39.6458,,0.904753,,FALSE,1650430277,34656833
41.03408267,24.47850826,715.9911966,39.45812914,32.1028211,396.7557184,6.151957183,167.1659945,9.969207206,33.27556532,41.5659,,0.903455,,FALSE,1650430245,34656832
37.36035175,26.89786974,860.6760802,116.7115971,46.5362725,582.7615843,49.76281392,258.234759,7.59250274,32.83308133,39.6458,,0.889607,,FALSE,1650430209,34656827
56.53032422,46.31836203,542.0804115,100.0731031,56.89684085,805.8030499,54.24100814,212.7512815,7.828464563,32.13386034,39.6458,,0.846998,,FALSE,1650430168,34656825
29.58360264,17.44705047,578.1784128,129.1580175,17.44705047,31.53643188,106.3514951,273.397652,7.064715394,26.07442597,39.6458,,0.818771,,FALSE,1650430118,34656823
42.59551893,32.6337578,583.4476111,39.62210775,59.96679264,923.0455684,21.57079935,226.5655474,7.922624218,33.25637657,39.6458,,0.883397,,FALSE,1650430044,34656822
47.95358104,15.3131799,561.2734092,34.40127948,21.48578037,782.4930245,20.25810537,165.2220978,8.910557669,33.48937428,40.6588,,0.885263,,FALSE,1650429964,34656817
38.31919334,12.6090593,96.2258205,43.01271287,33.52059936,867.8911409,43.01232621,322.2094105,11.00867298,42.77495251,43.1374,,0.882578,,FALSE,1650429914,34656815
37.3864167,46.94564735,233.0592835,158.2962467,82.76795799,203.0350726,22.77632269,316.5924934,7.502906132,93.18876643,39.6458,,0.671259,,FALSE,1650429770,34656803
53.8559997,56.78865866,428.6251383,64.31253685,77.3140012,645.8579721,33.37936161,242.406143,7.117878998,48.34196538,39.6458,,0.867035,,FALSE,1650429767,34656802
4.742515218,95.94952007,971.6641394,75.98409492,95.9495201,427.6832968,12.17077794,298.8090982,7.119743776,5.991798338,39.6458,,0.57043,,FALSE,1650429665,34656794
51.45327531,168.8424997,852.6128849,11.68507769,168.8518472,405.5567906,11.68263044,337.7632795,7.252340897,32.38021537,39.6458,,0.790222,,FALSE,1650429557,34656787
48.14223821,22.41657522,725.5485976,59.67743034,65.04000693,805.0673259,30.21550854,130.3658093,8.213145017,37.00022009,40.6588,,0.856404,,FALSE,1650429510,34656773
39.57274962,44.58818382,171.2761011,60.30779705,44.951692,895.5133716,32.02934232,279.0666408,8.001623562,42.1432585,40.6588,,0.879665,,FALSE,1650429477,34656771
46.59236401,19.82588185,332.514193,45.21591469,48.9553483,290.7045715,40.24266672,156.2140195,9.320646711,35.52213454,41.5659,,0.883246,,FALSE,1650429384,34656770
55.12606792,28.69676609,506.1941488,42.82386384,44.86955464,588.8191969,27.03752643,100.1144495,7.470066555,33.16878656,39.6458,,0.897161,,FALSE,1650429313,34656769
39.79756745,11.47785983,316.0296933,40.17138356,33.47952922,685.9220988,35.78245755,287.6727024,9.834785624,40.66247631,41.5659,,0.888704,,FALSE,1650429290,34656764
38.26318331,17.09409918,0,74.387487,108.7371579,0,22.32872209,268.0549154,19.57667895,38.33072899,47.5501,,0.784309,,FALSE,1650429203,34656761
32.30599617,12.77807947,901.7011682,125.5492033,13.44727396,469.3227602,9.092619775,251.1055206,8.046943652,49.46256069,40.6588,,0.799457,,FALSE,1650429172,34656760
5.469189509,0,858.7978255,56.45686671,0,246.9210618,37.69868572,112.9406145,7,54.96005812,38.4989,,0.733096,,FALSE,1650429138,34656759
14.26950936,17.60797729,317.3301571,18.54673474,144.4640255,901.4468879,18.54291338,326.3275486,7.014244214,23.85692044,39.6458,,0.661224,,FALSE,1650429100,34656758
36.64679906,39.0914679,435.8460369,89.75484718,79.55922626,574.5299242,48.09232404,264.8564099,7.694812249,34.12783702,39.6458,,0.866242,,FALSE,1650429006,34656755
45.18708673,18.10427226,656.9213902,54.55853079,52.35818697,262.8669807,26.30803065,231.0272625,8.887792433,32.82901029,40.6588,,0.866697,,FALSE,1650428951,34656750
42.5634465,18.92172708,675.7386417,62.56462209,34.01980015,551.2716038,40.30329046,199.2178174,7.454217033,28.35342687,39.6458,,0.885634,,FALSE,1650428875,34656749
49.68293619,18.23553546,861.7557254,85.53136675,33.7656299,706.7595802,1.211799108,185.3708568,8.88814427,37.03517626,40.6588,,0.876162,,FALSE,1650428809,34656747
39.89022067,188.9672915,0.185705084,41.69580404,188.9854192,365.4387688,41.69492666,378.1564382,9.101723375,35.3960153,41.5659,,0.87857,,FALSE,1650428747,34656746
38.00857282,31.99572213,505.5408207,101.5865705,35.17858075,672.7829293,43.3904803,267.9377619,7.994181492,46.81132075,39.6458,,0.869825,,FALSE,1650428653,34656737
34.96637651,3.878578886,478.5795669,64.98221003,14.83834549,255.9762884,41.86353028,149.127516,7.740565371,38.85477808,39.6458,,0.900756,,FALSE,1650428544,34656723
45.31624255,38.81926303,250.9654524,44.86156843,38.83378021,225.8271662,33.24620899,237.3143411,9.712665059,37.80460194,41.5659,,0.881722,,FALSE,1650428515,34656719
35.56569897,24.62304102,0,24.02735139,24.62525681,50.91797041,0,170.609898,19.49958857,41.03846432,47.5501,,0.757245,,FALSE,1650428441,34656718
37.33281155,30.60346413,241.2198529,90.33768213,62.97260185,934.7495655,18.21306435,180.74122,7.50314096,61.26083204,39.6458,,0.879,,FALSE,1650428403,34656715
45.82759973,13.68016262,434.949161,47.93884424,39.95682419,455.5401818,40.5044223,223.9874366,9.571741545,38.12309705,41.5659,,0.890526,,FALSE,1650428360,34656709
8.314293563,108.4405187,778.4333269,48.71292535,108.5233058,999.1783436,7.406749586,262.4161143,7.030139733,14.65496618,39.6458,,0.786951,,FALSE,1650428297,34656708
50.37418028,65.5750977,145.3021906,54.22219243,68.25921135,471.7441275,43.16427385,174.1742174,7.568205918,32.49860795,39.6458,,0.894927,,FALSE,1650428203,34656694
44.87118829,32.64572627,479.9172581,18.64246476,69.9850607,636.5950467,15.36250498,219.4782937,8.539013031,37.81085386,40.6588,,0.889946,,FALSE,1650428140,34656682
46.51646491,15.68543504,724.4859764,71.93916589,33.29396444,656.0364513,44.34859429,201.7747454,7.064194921,38.56728918,39.6458,,0.901157,,FALSE,1650428074,34656680
33.56833398,56.78374655,188.6060519,88.9937922,79.70974004,860.0359233,26.07653809,208.9102246,7.014458704,47.64458606,39.6458,,0.885131,,FALSE,1650428015,34656674
40.25294697,26.76207839,435.5504376,86.91928578,73.40865758,627.1749877,64.62068773,188.9821051,7.510089209,34.7504799,39.6458,,0.871632,,FALSE,1650427945,34656673
40.61169813,37.26042297,31.97147814,20.76041301,51.83857429,468.8342476,9.911587169,160.887616,7.292319769,39.92389182,39.6458,,0.882102,,FALSE,1650427902,34656670
32.43642822,46.79444315,15.36463788,60.2678768,46.79547561,21.61939803,46.44506572,120.5381808,18.47058869,41.15442243,47.1065,,0.780328,,FALSE,1650427868,34656669
31.40114728,128.8878589,363.070899,57.56755446,128.909231,714.0599344,22.73637111,258.0088586,7.000248777,90.22348125,39.6458,,0.677579,,FALSE,1650427834,34656663
52.53340234,33.65054829,954.4225359,35.37653648,44.46236944,541.9808005,7.210797321,154.2492982,8.536252586,35.72488386,40.6588,,0.897264,,FALSE,1650427793,34656662
34.00211643,36.70870861,487.0240539,69.89337001,36.7088383,321.3340177,6.066098821,139.7893891,9.920421576,38.70741957,41.5659,,0.881089,,FALSE,1650427745,34656659
35.22807681,0,775.8654929,0,11.66724819,0,0,225.1153181,18.58661306,36.44192952,47.1065,,0.785314,,FALSE,1650427714,34656657
29.36998111,12.35269325,938.8473406,46.8149082,12.72842731,0,1.343142515,148.1384624,19.52571288,37.81654632,47.5501,,0.730684,,FALSE,1650427637,34656646
11.46654198,44.85601763,653.7573007,29.38856101,44.8575466,68.66089392,29.38856101,321.4851748,7.163484962,24.54487603,39.6458,,0.823303,,FALSE,1650427597,34656645
12.28345976,62.75628608,563.713211,5.821153443,62.75628608,63.56080679,5.814802145,304.0586814,7.074202456,25.75563571,39.6458,,0.816234,,FALSE,1650427498,34656642
45.61904457,96.11587851,197.2789206,59.43883658,101.0596745,733.7123618,37.92875079,217.0892268,8.767707131,36.2115303,40.6588,,0.864656,,FALSE,1650427398,34656641
41.1922933,5.796503869,170.7536551,72.36441935,21.03754668,514.8904271,22.79001871,168.9178385,7.398542482,49.18935523,39.6458,,0.910023,,FALSE,1650427338,34656639
48.40416983,25.37843171,260.6069037,0.142774589,66.4586028,799.0744581,0.059139171,178.2631682,7.059139171,37.46699573,39.6458,,0.906935,,FALSE,1650427314,34656638
43.63606736,30.53066276,446.7365968,96.00193031,58.33490968,829.3667786,80.09757613,223.658227,7.653203875,49.03830624,39.6458,,0.862961,,FALSE,1650427269,34656630
54.87944147,2.876246162,723.1648931,83.62459833,30.89874058,519.9894016,19.12436475,187.9646745,8.308161913,37.91021959,40.6588,,0.851535,,FALSE,1650427200,34656629
7.417784332,23.13845948,721.7125445,8.800411147,69.19096841,641.400015,2.802650301,283.5263247,7.140345176,21.59391002,39.6458,,0.841672,,FALSE,1650427161,34656628
46.9073226,21.80871007,142.9654322,65.40353663,45.6024579,638.5935443,40.40937131,180.0005622,8.036459148,43.10693141,40.6588,,0.888251,,FALSE,1650427069,34656625
41.5725681,3.800098664,583.5494991,5.997324028,4.555402881,970.680968,15.07385467,385.4669707,10.27868866,36.4956858,42.3871,,0.888165,,FALSE,1650426993,34656624
44.4672127,35.62562468,286.9893862,95.29723146,95.14231846,761.9956478,61.96739904,196.4708804,7.244417802,45.33799207,39.6458,,0.832121,,FALSE,1650426845,34656623
53.88662115,30.27745819,555.2937273,110.9274848,64.30398803,811.8445242,37.55865044,240.321826,7.077378536,35.92111532,39.6458,,0.846151,,FALSE,1650426840,34656619
41.10836761,0.694868038,0,84.60451356,63.26164935,968.6125153,40.86438423,172.4450614,7,51.28109283,38.4989,,0.910704,,FALSE,1650426794,34656617
39.02911856,12.00414744,687.1084783,101.9121061,15.87669843,492.4112336,49.84431711,241.5945066,7.409287792,50.57497513,39.6458,,0.884227,,FALSE,1650426763,34656612
49.80166185,58.78225827,174.8724276,47.02187455,85.36770095,912.5836996,20.22635885,193.5058398,7.39831522,38.55270787,39.6458,,0.900599,,FALSE,1650426677,34656609
46.25639034,15.49582033,392.3812198,77.21894141,43.80447353,826.9339748,37.1790593,160.2647951,8.878121514,43.00117506,40.6588,,0.882397,,FALSE,1650426635,34656604
50.01364406,76.73779747,482.9573643,88.20418333,77.15469187,284.2177847,39.59634863,210.8731805,7.245968583,35.30980305,39.6458,,0.882727,,FALSE,1650426600,34656603
42.000369,58.79676951,515.3941706,89.28826835,63.60542855,621.9985193,29.32689125,179.5672128,8.225106177,44.99989424,40.6588,,0.878305,,FALSE,1650426525,34656599
48.98016393,47.78676953,756.6136841,83.41650018,56.06320106,115.407838,29.78797803,184.3637944,7.85153829,43.82355701,39.6458,,0.861442,,FALSE,1650426484,34656597
14.54407237,54.49900647,226.274731,130.6268161,130.1017196,123.7916249,63.15166667,261.2536321,7.213892151,44.10183926,39.6458,,0.627763,,FALSE,1650426426,34656596
41.09081601,49.14202329,441.6347211,83.63026358,62.01310935,940.9562291,59.13690242,214.5685106,7.479459428,53.03412832,39.6458,,0.889586,,FALSE,1650426407,34656594
30.74703031,21.39454897,503.8852751,88.22454197,31.48892268,600.8766141,36.77147152,183.4894489,7.470001945,34.03780622,39.6458,,0.904166,,FALSE,1650426332,34656590
40.25370456,5.365871453,903.5486953,80.95708497,38.62918211,297.1302739,30.65792643,207.4968619,8.827129585,41.80924474,40.6588,,0.887306,,FALSE,1650426289,34656589
43.33693037,64.53529638,0,8.45036196,64.55653413,861.4565872,2.188209954,400,8.936683756,36.160275,40.6588,,0.876641,,FALSE,1650426237,34656578
38.82634628,11.0779979,955.2799892,84.07107156,34.48504898,498.9270626,28.91129172,208.7307986,7.740671449,48.18146071,39.6458,,0.910055,,FALSE,1650426074,34656572
37.45179168,0,1000,5.039024176,0,646.1770644,4.655562844,300.5682064,13.67174559,38.93349612,44.4677,,0.877993,,FALSE,1650426025,34656571
52.23811403,72.50012205,549.283988,83.46610421,80.87635475,670.5796828,12.15988363,238.9169408,7.229847298,33.1677238,39.6458,,0.852875,,FALSE,1650425922,34656561
39.07818881,45.03845053,1.607357616,20.73125394,45.04329099,822.9889146,20.73062448,392.5956919,11.04462597,40.47150777,43.1374,,0.891039,,FALSE,1650425838,34656557
39.80739981,36.26990783,564.2975925,63.57452084,38.03517884,429.8642195,11.9493723,147.5181275,8.056631732,41.09342166,40.6588,,0.919491,,FALSE,1650425666,34656552
